Date,Price,Ticker,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price
,NVDA,,AAPL,PAM,GOOG,AMZN,TSLA,MSTR,SPY,SPOT,QQQ,KO,DIA,META,BRK-B,PLTR,PEP,GGAL,HUT,COIN,MRVL,PFE,AVGO,YPF
2024-10-24,,TSLA,,,,,260.4800109863281,,,,,,,,,,,,,,,,,
2024-10-24,,YPF,,,,,,,,,,,,,,,,,,,,,,25.110000610351562
2024-10-25,,AAPL,230.59942626953125,,,,,,,,,,,,,,,,,,,,,
2024-10-25,,AMZN,,,,187.8300018310547,,,,,,,,,,,,,,,,,,
2024-10-25,,AVGO,,,,,,,,,,,,,,,,,,,,,171.61326599121094,
2024-10-25,,BRK-B,,,,,,,,,,,,,454.010009765625,,,,,,,,,
2024-10-25,,COIN,,,,,,,,,,,,,,,,,,205.0399932861328,,,,
2024-10-25,,DIA,,,,,,,,,,,416.3810729980469,,,,,,,,,,,
2024-10-25,,GGAL,,,,,,,,,,,,,,,,53.63405990600586,,,,,,
2024-10-25,,GOOG,,,166.41091918945312,,,,,,,,,,,,,,,,,,,
2024-10-25,,HUT,,,,,,,,,,,,,,,,,14.899999618530273,,,,,
2024-10-25,,KO,,,,,,,,,,65.46427154541016,,,,,,,,,,,,
2024-10-25,,META,,,,,,,,,,,,571.8388671875,,,,,,,,,,
2024-10-25,,MRVL,,,,,,,,,,,,,,,,,,,81.47602081298828,,,
2024-10-25,,MSTR,,,,,,234.33999633789062,,,,,,,,,,,,,,,,
2024-10-25,141.5074005126953,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-10-25,,PAM,,68.61000061035156,,,,,,,,,,,,,,,,,,,,
2024-10-25,,PEP,,,,,,,,,,,,,,,167.01416015625,,,,,,,
2024-10-25,,PFE,,,,,,,,,,,,,,,,,,,,27.0433349609375,,
2024-10-25,,PLTR,,,,,,,,,,,,,,44.86000061035156,,,,,,,,
2024-10-25,,QQQ,,,,,,,,,493.2322692871094,,,,,,,,,,,,,
2024-10-25,,SPOT,,,,,,,,379.1600036621094,,,,,,,,,,,,,,
2024-10-25,,SPY,,,,,,,573.6708984375,,,,,,,,,,,,,,,
2024-10-25,,TSLA,,,,,269.19000244140625,,,,,,,,,,,,,,,,,
2024-10-25,,YPF,,,,,,,,,,,,,,,,,,,,,,25.649999618530273
2024-10-28,,AAPL,232.5824432373047,,,,,,,,,,,,,,,,,,,,,
2024-10-28,,AMZN,,,,188.38999938964844,,,,,,,,,,,,,,,,,,
2024-10-28,,AVGO,,,,,,,,,,,,,,,,,,,,,170.64112854003906,
2024-10-28,,BRK-B,,,,,,,,,,,,,458.489990234375,,,,,,,,,
2024-10-28,,COIN,,,,,,,,,,,,,,,,,,216.10000610351562,,,,
2024-10-28,,DIA,,,,,,,,,,,419.27801513671875,,,,,,,,,,,
2024-10-28,,GGAL,,,,,,,,,,,,,,,,53.8530158996582,,,,,,
2024-10-28,,GOOG,,,167.75624084472656,,,,,,,,,,,,,,,,,,,
2024-10-28,,HUT,,,,,,,,,,,,,,,,,17.209999084472656,,,,,
2024-10-28,,KO,,,,,,,,,,65.21971130371094,,,,,,,,,,,,
2024-10-28,,META,,,,,,,,,,,,576.7366943359375,,,,,,,,,,
2024-10-28,,MRVL,,,,,,,,,,,,,,,,,,,83.30300903320312,,,
2024-10-28,,MSTR,,,,,,255.33999633789062,,,,,,,,,,,,,,,,
2024-10-28,140.48765563964844,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,,PAM,,67.0,,,,,,,,,,,,,,,,,,,,
2024-10-28,,PEP,,,,,,,,,,,,,,,165.11837768554688,,,,,,,
2024-10-28,,PFE,,,,,,,,,,,,,,,,,,,,27.433061599731445,,
2024-10-28,,PLTR,,,,,,,,,,,,,,44.970001220703125,,,,,,,,
2024-10-28,,QQQ,,,,,,,,,493.31195068359375,,,,,,,,,,,,,
2024-10-28,,SPOT,,,,,,,,384.3599853515625,,,,,,,,,,,,,,
2024-10-28,,SPY,,,,,,,575.4443359375,,,,,,,,,,,,,,,
2024-10-28,,TSLA,,,,,262.510009765625,,,,,,,,,,,,,,,,,
2024-10-28,,YPF,,,,,,,,,,,,,,,,,,,,,,25.510000228881836
2024-10-29,,AAPL,232.85150146484375,,,,,,,,,,,,,,,,,,,,,
2024-10-29,,AMZN,,,,190.8300018310547,,,,,,,,,,,,,,,,,,
2024-10-29,,AVGO,,,,,,,,,,,,,,,,,,,,,177.80323791503906,
2024-10-29,,BRK-B,,,,,,,,,,,,,454.6199951171875,,,,,,,,,
2024-10-29,,COIN,,,,,,,,,,,,,,,,,,219.66000366210938,,,,
2024-10-29,,DIA,,,,,,,,,,,417.7256774902344,,,,,,,,,,,
2024-10-29,,GGAL,,,,,,,,,,,,,,,,53.2757682800293,,,,,,
2024-10-29,,GOOG,,,170.54653930664062,,,,,,,,,,,,,,,,,,,
2024-10-29,,HUT,,,,,,,,,,,,,,,,,17.18000030517578,,,,,
2024-10-29,,KO,,,,,,,,,,64.13385009765625,,,,,,,,,,,,
2024-10-29,,META,,,,,,,,,,,,591.819580078125,,,,,,,,,,
2024-10-29,,MRVL,,,,,,,,,,,,,,,,,,,84.73066711425781,,,
2024-10-29,,MSTR,,,,,,258.239990234375,,,,,,,,,,,,,,,,
2024-10-29,141.21746826171875,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,,PAM,,66.4000015258789,,,,,,,,,,,,,,,,,,,,
2024-10-29,,PEP,,,,,,,,,,,,,,,162.8434295654297,,,,,,,
2024-10-29,,PFE,,,,,,,,,,,,,,,,,,,,27.052839279174805,,
2024-10-29,,PLTR,,,,,,,,,,,,,,44.93000030517578,,,,,,,,
2024-10-29,,QQQ,,,,,,,,,498.0518798828125,,,,,,,,,,,,,
2024-10-29,,SPOT,,,,,,,,391.2300109863281,,,,,,,,,,,,,,
2024-10-29,,SPY,,,,,,,576.3756103515625,,,,,,,,,,,,,,,
2024-10-29,,TSLA,,,,,259.5199890136719,,,,,,,,,,,,,,,,,
2024-10-29,,YPF,,,,,,,,,,,,,,,,,,,,,,24.84000015258789
2024-10-30,,AAPL,229.29400634765625,,,,,,,,,,,,,,,,,,,,,
2024-10-30,,AMZN,,,,192.72999572753906,,,,,,,,,,,,,,,,,,
2024-10-30,,AVGO,,,,,,,,,,,,,,,,,,,,,175.2240753173828,
2024-10-30,,BRK-B,,,,,,,,,,,,,454.9599914550781,,,,,,,,,
2024-10-30,,COIN,,,,,,,,,,,,,,,,,,211.74000549316406,,,,
2024-10-30,,DIA,,,,,,,,,,,416.9841613769531,,,,,,,,,,,
2024-10-30,,GGAL,,,,,,,,,,,,,,,,52.01179885864258,,,,,,
2024-10-30,,GOOG,,,175.52919006347656,,,,,,,,,,,,,,,,,,,
2024-10-30,,HUT,,,,,,,,,,,,,,,,,18.155000686645508,,,,,
2024-10-30,,KO,,,,,,,,,,64.48602294921875,,,,,,,,,,,,
2024-10-30,,META,,,,,,,,,,,,590.3431396484375,,,,,,,,,,
2024-10-30,,MRVL,,,,,,,,,,,,,,,,,,,82.6640625,,,
2024-10-30,,MSTR,,,,,,247.30999755859375,,,,,,,,,,,,,,,,
2024-10-30,139.3079071044922,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-10-30,,PAM,,66.73999786376953,,,,,,,,,,,,,,,,,,,,
2024-10-30,,PEP,,,,,,,,,,,,,,,161.5893096923828,,,,,,,
2024-10-30,,PFE,,,,,,,,,,,,,,,,,,,,27.109872817993164,,
2024-10-30,,PLTR,,,,,,,,,,,,,,43.689998626708984,,,,,,,,
2024-10-30,,QQQ,,,,,,,,,494.2878112792969,,,,,,,,,,,,,
2024-10-30,,SPOT,,,,,,,,394.0199890136719,,,,,,,,,,,,,,
2024-10-30,,SPY,,,,,,,574.6319580078125,,,,,,,,,,,,,,,
2024-10-30,,TSLA,,,,,257.54998779296875,,,,,,,,,,,,,,,,,
2024-10-30,,YPF,,,,,,,,,,,,,,,,,,,,,,24.549999237060547
2024-10-31,,AAPL,225.11868286132812,,,,,,,,,,,,,,,,,,,,,
2024-10-31,,AMZN,,,,186.39999389648438,,,,,,,,,,,,,,,,,,
2024-10-31,,AVGO,,,,,,,,,,,,,,,,,,,,,168.40916442871094,
2024-10-31,,BRK-B,,,,,,,,,,,,,450.9200134277344,,,,,,,,,
2024-10-31,,COIN,,,,,,,,,,,,,,,,,,179.25,,,,
2024-10-31,,DIA,,,,,,,,,,,412.9503173828125,,,,,,,,,,,
2024-10-31,,GGAL,,,,,,,,,,,,,,,,52.46961975097656,,,,,,
2024-10-31,,GOOG,,,172.09117126464844,,,,,,,,,,,,,,,,,,,
2024-10-31,,HUT,,,,,,,,,,,,,,,,,15.789999961853027,,,,,
2024-10-31,,KO,,,,,,,,,,63.88929748535156,,,,,,,,,,,,
2024-10-31,,META,,,,,,,,,,,,566.1827392578125,,,,,,,,,,
2024-10-31,,MRVL,,,,,,,,,,,,,,,,,,,79.97847747802734,,,
2024-10-31,,MSTR,,,,,,244.5,,,,,,,,,,,,,,,,
2024-10-31,132.72943115234375,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,,PAM,,66.93000030517578,,,,,,,,,,,,,,,,,,,,
2024-10-31,,PEP,,,,,,,,,,,,,,,161.46290588378906,,,,,,,
2024-10-31,,PFE,,,,,,,,,,,,,,,,,,,,26.90074920654297,,
2024-10-31,,PLTR,,,,,,,,,,,,,,41.560001373291016,,,,,,,,
2024-10-31,,QQQ,,,,,,,,,481.81060791015625,,,,,,,,,,,,,
2024-10-31,,SPOT,,,,,,,,385.1000061035156,,,,,,,,,,,,,,
2024-10-31,,SPY,,,,,,,563.367431640625,,,,,,,,,,,,,,,
2024-10-31,,TSLA,,,,,249.85000610351562,,,,,,,,,,,,,,,,,
2024-10-31,,YPF,,,,,,,,,,,,,,,,,,,,,,24.510000228881836
2024-11-01,,AAPL,222.12918090820312,,,,,,,,,,,,,,,,,,,,,
2024-11-01,,AMZN,,,,197.92999267578125,,,,,,,,,,,,,,,,,,
2024-11-01,,AVGO,,,,,,,,,,,,,,,,,,,,,167.5659637451172,
2024-11-01,,BRK-B,,,,,,,,,,,,,452.1400146484375,,,,,,,,,
2024-11-01,,COIN,,,,,,,,,,,,,,,,,,182.8800048828125,,,,
2024-11-01,,DIA,,,,,,,,,,,415.66925048828125,,,,,,,,,,,
2024-11-01,,GGAL,,,,,,,,,,,,,,,,51.68336868286133,,,,,,
2024-11-01,,GOOG,,,172.05130004882812,,,,,,,,,,,,,,,,,,,
2024-11-01,,HUT,,,,,,,,,,,,,,,,,16.020000457763672,,,,,
2024-11-01,,KO,,,,,,,,,,63.595829010009766,,,,,,,,,,,,
2024-11-01,,META,,,,,,,,,,,,565.7638549804688,,,,,,,,,,
2024-11-01,,MRVL,,,,,,,,,,,,,,,,,,,84.63082122802734,,,
2024-11-01,,MSTR,,,,,,229.7100067138672,,,,,,,,,,,,,,,,
2024-11-01,135.3688201904297,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,,PAM,,66.0199966430664,,,,,,,,,,,,,,,,,,,,
2024-11-01,,PEP,,,,,,,,,,,,,,,160.9865264892578,,,,,,,
2024-11-01,,PFE,,,,,,,,,,,,,,,,,,,,26.701135635375977,,
2024-11-01,,PLTR,,,,,,,,,,,,,,41.91999816894531,,,,,,,,
2024-11-01,,QQQ,,,,,,,,,485.3755187988281,,,,,,,,,,,,,
2024-11-01,,SPOT,,,,,,,,384.5,,,,,,,,,,,,,,
2024-11-01,,SPY,,,,,,,565.7450561523438,,,,,,,,,,,,,,,
2024-11-01,,TSLA,,,,,248.97999572753906,,,,,,,,,,,,,,,,,
2024-11-01,,YPF,,,,,,,,,,,,,,,,,,,,,,25.3700008392334
2024-11-04,,AAPL,221.23233032226562,,,,,,,,,,,,,,,,,,,,,
2024-11-04,,AMZN,,,,195.77999877929688,,,,,,,,,,,,,,,,,,
2024-11-04,,AVGO,,,,,,,,,,,,,,,,,,,,,167.19894409179688,
2024-11-04,,BRK-B,,,,,,,,,,,,,442.2900085449219,,,,,,,,,
2024-11-04,,COIN,,,,,,,,,,,,,,,,,,186.27000427246094,,,,
2024-11-04,,DIA,,,,,,,,,,,413.3259582519531,,,,,,,,,,,
2024-11-04,,GGAL,,,,,,,,,,,,,,,,51.50422286987305,,,,,,
2024-11-04,,GOOG,,,170.08811950683594,,,,,,,,,,,,,,,,,,,
2024-11-04,,HUT,,,,,,,,,,,,,,,,,15.5600004196167,,,,,
2024-11-04,,KO,,,,,,,,,,63.69364547729492,,,,,,,,,,,,
2024-11-04,,META,,,,,,,,,,,,559.2997436523438,,,,,,,,,,
2024-11-04,,MRVL,,,,,,,,,,,,,,,,,,,84.24146270751953,,,
2024-11-04,,MSTR,,,,,,222.99000549316406,,,,,,,,,,,,,,,,
2024-11-04,136.0186767578125,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,,PAM,,65.72000122070312,,,,,,,,,,,,,,,,,,,,
2024-11-04,,PEP,,,,,,,,,,,,,,,161.7156982421875,,,,,,,
2024-11-04,,PFE,,,,,,,,,,,,,,,,,,,,26.387449264526367,,
2024-11-04,,PLTR,,,,,,,,,,,,,,41.40999984741211,,,,,,,,
2024-11-04,,QQQ,,,,,,,,,483.9615173339844,,,,,,,,,,,,,
2024-11-04,,SPOT,,,,,,,,377.7300109863281,,,,,,,,,,,,,,
2024-11-04,,SPY,,,,,,,564.5264282226562,,,,,,,,,,,,,,,
2024-11-04,,TSLA,,,,,242.83999633789062,,,,,,,,,,,,,,,,,
2024-11-04,,YPF,,,,,,,,,,,,,,,,,,,,,,26.59000015258789
2024-11-05,,AAPL,222.66729736328125,,,,,,,,,,,,,,,,,,,,,
2024-11-05,,AMZN,,,,199.5,,,,,,,,,,,,,,,,,,
2024-11-05,,AVGO,,,,,,,,,,,,,,,,,,,,,172.50604248046875,
2024-11-05,,BRK-B,,,,,,,,,,,,,445.05999755859375,,,,,,,,,
2024-11-05,,COIN,,,,,,,,,,,,,,,,,,193.9600067138672,,,,
2024-11-05,,DIA,,,,,,,,,,,417.5279541015625,,,,,,,,,,,
2024-11-05,,GGAL,,,,,,,,,,,,,,,,51.54403305053711,,,,,,
2024-11-05,,GOOG,,,170.81561279296875,,,,,,,,,,,,,,,,,,,
2024-11-05,,HUT,,,,,,,,,,,,,,,,,16.739999771118164,,,,,
2024-11-05,,KO,,,,,,,,,,63.948001861572266,,,,,,,,,,,,
2024-11-05,,META,,,,,,,,,,,,571.0208740234375,,,,,,,,,,
2024-11-05,,MRVL,,,,,,,,,,,,,,,,,,,87.0468521118164,,,
2024-11-05,,MSTR,,,,,,227.8000030517578,,,,,,,,,,,,,,,,
2024-11-05,139.87777709960938,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-11-05,,PAM,,67.69000244140625,,,,,,,,,,,,,,,,,,,,
2024-11-05,,PEP,,,,,,,,,,,,,,,163.18370056152344,,,,,,,
2024-11-05,,PFE,,,,,,,,,,,,,,,,,,,,26.6060791015625,,
2024-11-05,,PLTR,,,,,,,,,,,,,,51.130001068115234,,,,,,,,
2024-11-05,,QQQ,,,,,,,,,490.1353759765625,,,,,,,,,,,,,
2024-11-05,,SPOT,,,,,,,,382.6300048828125,,,,,,,,,,,,,,
2024-11-05,,SPY,,,,,,,571.3526611328125,,,,,,,,,,,,,,,
2024-11-05,,TSLA,,,,,251.44000244140625,,,,,,,,,,,,,,,,,
2024-11-05,,YPF,,,,,,,,,,,,,,,,,,,,,,27.489999771118164
2024-11-06,,AAPL,221.93984985351562,,,,,,,,,,,,,,,,,,,,,
2024-11-06,,AMZN,,,,207.08999633789062,,,,,,,,,,,,,,,,,,
2024-11-06,,AVGO,,,,,,,,,,,,,,,,,,,,,178.1107635498047,
2024-11-06,,BRK-B,,,,,,,,,,,,,468.8999938964844,,,,,,,,,
2024-11-06,,COIN,,,,,,,,,,,,,,,,,,254.30999755859375,,,,
2024-11-06,,DIA,,,,,,,,,,,432.2892761230469,,,,,,,,,,,
2024-11-06,,GGAL,,,,,,,,,,,,,,,,54.679073333740234,,,,,,
2024-11-06,,GOOG,,,177.7115936279297,,,,,,,,,,,,,,,,,,,
2024-11-06,,HUT,,,,,,,,,,,,,,,,,18.59000015258789,,,,,
2024-11-06,,KO,,,,,,,,,,62.31432342529297,,,,,,,,,,,,
2024-11-06,,META,,,,,,,,,,,,570.6417846679688,,,,,,,,,,
2024-11-06,,MRVL,,,,,,,,,,,,,,,,,,,90.48120880126953,,,
2024-11-06,,MSTR,,,,,,257.80999755859375,,,,,,,,,,,,,,,,
2024-11-06,145.5764617919922,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-11-06,,PAM,,69.2300033569336,,,,,,,,,,,,,,,,,,,,
2024-11-06,,PEP,,,,,,,,,,,,,,,160.13101196289062,,,,,,,
2024-11-06,,PFE,,,,,,,,,,,,,,,,,,,,26.00722885131836,,
2024-11-06,,PLTR,,,,,,,,,,,,,,55.529998779296875,,,,,,,,
2024-11-06,,QQQ,,,,,,,,,503.44903564453125,,,,,,,,,,,,,
2024-11-06,,SPOT,,,,,,,,391.1600036621094,,,,,,,,,,,,,,
2024-11-06,,SPY,,,,,,,585.5596923828125,,,,,,,,,,,,,,,
2024-11-06,,TSLA,,,,,288.5299987792969,,,,,,,,,,,,,,,,,
2024-11-06,,YPF,,,,,,,,,,,,,,,,,,,,,,28.25
2024-11-07,,AAPL,226.6831817626953,,,,,,,,,,,,,,,,,,,,,
2024-11-07,,AMZN,,,,210.0500030517578,,,,,,,,,,,,,,,,,,
2024-11-07,,AVGO,,,,,,,,,,,,,,,,,,,,,182.33660888671875,
2024-11-07,,BRK-B,,,,,,,,,,,,,460.1300048828125,,,,,,,,,
2024-11-07,,COIN,,,,,,,,,,,,,,,,,,255.5800018310547,,,,
2024-11-07,,DIA,,,,,,,,,,,432.44744873046875,,,,,,,,,,,
2024-11-07,,GGAL,,,,,,,,,,,,,,,,54.49992752075195,,,,,,
2024-11-07,,GOOG,,,181.6479034423828,,,,,,,,,,,,,,,,,,,
2024-11-07,,HUT,,,,,,,,,,,,,,,,,18.969999313354492,,,,,
2024-11-07,,KO,,,,,,,,,,62.27519226074219,,,,,,,,,,,,
2024-11-07,,META,,,,,,,,,,,,590.2434692382812,,,,,,,,,,
2024-11-07,,MRVL,,,,,,,,,,,,,,,,,,,93.78577423095703,,,
2024-11-07,,MSTR,,,,,,270.80999755859375,,,,,,,,,,,,,,,,
2024-11-07,148.84573364257812,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-11-07,,PAM,,69.41999816894531,,,,,,,,,,,,,,,,,,,,
2024-11-07,,PEP,,,,,,,,,,,,,,,159.4407501220703,,,,,,,
2024-11-07,,PFE,,,,,,,,,,,,,,,,,,,,26.10228157043457,,
2024-11-07,,PLTR,,,,,,,,,,,,,,55.880001068115234,,,,,,,,
2024-11-07,,QQQ,,,,,,,,,511.3753967285156,,,,,,,,,,,,,
2024-11-07,,SPOT,,,,,,,,399.8399963378906,,,,,,,,,,,,,,
2024-11-07,,SPY,,,,,,,590.0872802734375,,,,,,,,,,,,,,,
2024-11-07,,TSLA,,,,,296.9100036621094,,,,,,,,,,,,,,,,,
2024-11-07,,YPF,,,,,,,,,,,,,,,,,,,,,,29.31999969482422
2024-11-08,,AAPL,226.41383361816406,,,,,,,,,,,,,,,,,,,,,
2024-11-08,,AMZN,,,,208.17999267578125,,,,,,,,,,,,,,,,,,
2024-11-08,,AVGO,,,,,,,,,,,,,,,,,,,,,182.16796875,
2024-11-08,,BRK-B,,,,,,,,,,,,,463.4100036621094,,,,,,,,,
2024-11-08,,COIN,,,,,,,,,,,,,,,,,,270.739990234375,,,,
2024-11-08,,DIA,,,,,,,,,,,435.1366882324219,,,,,,,,,,,
2024-11-08,,GGAL,,,,,,,,,,,,,,,,53.56439208984375,,,,,,
2024-11-08,,GOOG,,,179.23629760742188,,,,,,,,,,,,,,,,,,,
2024-11-08,,HUT,,,,,,,,,,,,,,,,,19.584999084472656,,,,,
2024-11-08,,KO,,,,,,,,,,62.529537200927734,,,,,,,,,,,,
2024-11-08,,META,,,,,,,,,,,,587.8892822265625,,,,,,,,,,
2024-11-08,,MRVL,,,,,,,,,,,,,,,,,,,93.64600372314453,,,
2024-11-08,,MSTR,,,,,,270.4200134277344,,,,,,,,,,,,,,,,
2024-11-08,147.5959930419922,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-11-08,,PAM,,70.16000366210938,,,,,,,,,,,,,,,,,,,,
2024-11-08,,PEP,,,,,,,,,,,,,,,160.51988220214844,,,,,,,
2024-11-08,,PFE,,,,,,,,,,,,,,,,,,,,25.793380737304688,,
2024-11-08,,PLTR,,,,,,,,,,,,,,58.38999938964844,,,,,,,,
2024-11-08,,QQQ,,,,,,,,,511.97296142578125,,,,,,,,,,,,,
2024-11-08,,SPOT,,,,,,,,400.67999267578125,,,,,,,,,,,,,,
2024-11-08,,SPY,,,,,,,592.6434326171875,,,,,,,,,,,,,,,
2024-11-08,,TSLA,,,,,321.2200012207031,,,,,,,,,,,,,,,,,
2024-11-08,,YPF,,,,,,,,,,,,,,,,,,,,,,29.239999771118164
2024-11-11,,AAPL,223.69039916992188,,,,,,,,,,,,,,,,,,,,,
2024-11-11,,AMZN,,,,206.83999633789062,,,,,,,,,,,,,,,,,,
2024-11-11,,AVGO,,,,,,,,,,,,,,,,,,,,,177.4759063720703,
2024-11-11,,BRK-B,,,,,,,,,,,,,467.3599853515625,,,,,,,,,
2024-11-11,,COIN,,,,,,,,,,,,,,,,,,324.239990234375,,,,
2024-11-11,,DIA,,,,,,,,,,,438.0039978027344,,,,,,,,,,,
2024-11-11,,GGAL,,,,,,,,,,,,,,,,53.554443359375,,,,,,
2024-11-11,,GOOG,,,181.33897399902344,,,,,,,,,,,,,,,,,,,
2024-11-11,,HUT,,,,,,,,,,,,,,,,,24.59000015258789,,,,,
2024-11-11,,KO,,,,,,,,,,61.981719970703125,,,,,,,,,,,,
2024-11-11,,META,,,,,,,,,,,,581.7344360351562,,,,,,,,,,
2024-11-11,,MRVL,,,,,,,,,,,,,,,,,,,92.09854888916016,,,
2024-11-11,,MSTR,,,,,,340.0,,,,,,,,,,,,,,,,
2024-11-11,145.22653198242188,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-11-11,,PAM,,71.06999969482422,,,,,,,,,,,,,,,,,,,,
2024-11-11,,PEP,,,,,,,,,,,,,,,159.69349670410156,,,,,,,
2024-11-11,,PFE,,,,,,,,,,,,,,,,,,,,25.330026626586914,,
2024-11-11,,PLTR,,,,,,,,,,,,,,60.2400016784668,,,,,,,,
2024-11-11,,QQQ,,,,,,,,,511.6742248535156,,,,,,,,,,,,,
2024-11-11,,SPOT,,,,,,,,410.19000244140625,,,,,,,,,,,,,,
2024-11-11,,SPY,,,,,,,593.2080688476562,,,,,,,,,,,,,,,
2024-11-11,,TSLA,,,,,350.0,,,,,,,,,,,,,,,,,
2024-11-11,,YPF,,,,,,,,,,,,,,,,,,,,,,29.84000015258789
2024-11-12,,AAPL,223.69039916992188,,,,,,,,,,,,,,,,,,,,,
2024-11-12,,AMZN,,,,208.91000366210938,,,,,,,,,,,,,,,,,,
2024-11-12,,AVGO,,,,,,,,,,,,,,,,,,,,,174.8074493408203,
2024-11-12,,BRK-B,,,,,,,,,,,,,466.2900085449219,,,,,,,,,
2024-11-12,,COIN,,,,,,,,,,,,,,,,,,319.1300048828125,,,,
2024-11-12,,DIA,,,,,,,,,,,434.42486572265625,,,,,,,,,,,
2024-11-12,,GGAL,,,,,,,,,,,,,,,,54.48997497558594,,,,,,
2024-11-12,,GOOG,,,182.68429565429688,,,,,,,,,,,,,,,,,,,
2024-11-12,,HUT,,,,,,,,,,,,,,,,,23.860000610351562,,,,,
2024-11-12,,KO,,,,,,,,,,61.825199127197266,,,,,,,,,,,,
2024-11-12,,META,,,,,,,,,,,,583.38037109375,,,,,,,,,,
2024-11-12,,MRVL,,,,,,,,,,,,,,,,,,,92.62767791748047,,,
2024-11-12,,MSTR,,,,,,356.5899963378906,,,,,,,,,,,,,,,,
2024-11-12,148.25582885742188,NVDA,,,,,,,,,,,,,,,,,,,,,,
2024-11-12,,PAM,,71.69000244140625,,,,,,,,,,,,,,,,,,,,
2024-11-12,,PEP,,,,,,,,,,,,,,,159.7712860107422,,,,,,,
2024-11-12,,PFE,,,,,,,,,,,,,,,,,,,,25.281761169433594,,
2024-11-12,,PLTR,,,,,,,,,,,,,,59.849998474121094,,,,,,,,
2024-11-12,,QQQ,,,,,,,,,510.74810791015625,,,,,,,,,,,,,
2024-11-12,,SPOT,,,,,,,,419.3900146484375,,,,,,,,,,,,,,
2024-11-12,,SPY,,,,,,,591.3654174804688,,,,,,,,,,,,,,,
2024-11-12,,TSLA,,,,,328.489990234375,,,,,,,,,,,,,,,,,
